JOIN_SN,보험계약건수,해지건수,만기건수,해지율,만기율
39327,6,0,0,0.0,0.0
39352,12,3,4,0.25,0.33
39386,8,1,0,0.12,0.0
39400,5,1,0,0.2,0.0
39450,5,0,0,0.0,0.0
39486,2,0,0,0.0,0.0
39604,3,0,1,0.0,0.33
39612,4,0,0,0.0,0.0
39644,1,0,1,0.0,1.0
39665,1,0,0,0.0,0.0
39693,9,5,0,0.56,0.0
39836,12,1,0,0.08,0.0
39860,20,9,0,0.45,0.0
39879,6,3,0,0.5,0.0
39903,12,4,0,0.33,0.0
39918,3,1,1,0.33,0.33
39992,7,2,2,0.29,0.29
40012,2,0,0,0.0,0.0
40048,12,8,0,0.67,0.0
40055,1,0,0,0.0,0.0
40105,3,1,1,0.33,0.33
40136,2,0,0,0.0,0.0
40148,15,0,0,0.0,0.0
40187,8,0,0,0.0,0.0
40400,11,7,0,0.64,0.0
40433,3,1,0,0.33,0.0
40469,3,0,0,0.0,0.0
40503,6,1,0,0.17,0.0
40539,7,4,0,0.57,0.0
40576,4,2,1,0.5,0.25
40600,1,0,0,0.0,0.0
40629,2,0,2,0.0,1.0
40655,10,0,0,0.0,0.0
40697,1,0,0,0.0,0.0
40829,6,0,2,0.0,0.33
40859,2,1,0,0.5,0.0
40883,7,1,3,0.14,0.43
40890,4,1,0,0.25,0.0
40914,5,0,0,0.0,0.0
40941,4,1,1,0.25,0.25
41004,3,0,0,0.0,0.0
41046,2,0,0,0.0,0.0
41056,15,1,0,0.07,0.0
41058,2,1,0,0.5,0.0
41079,1,0,1,0.0,1.0
41097,4,1,1,0.25,0.25
41125,1,0,0,0.0,0.0
41135,1,0,0,0.0,0.0
41195,6,3,1,0.5,0.17
41370,1,0,0,0.0,0.0
41375,1,0,0,0.0,0.0
41427,4,1,3,0.25,0.75
41581,5,3,0,0.6,0.0
41605,7,1,0,0.14,0.0
41613,8,5,0,0.62,0.0
41716,2,0,0,0.0,0.0
41741,1,0,0,0.0,0.0
41802,3,2,0,0.67,0.0
41810,4,3,0,0.75,0.0
41813,9,3,0,0.33,0.0
41926,5,0,2,0.0,0.4
41995,2,0,0,0.0,0.0
42010,8,2,0,0.25,0.0
42040,10,1,1,0.1,0.1
42129,1,0,0,0.0,0.0
42196,1,0,0,0.0,0.0
42213,11,4,0,0.36,0.0
42313,5,0,0,0.0,0.0
42439,3,0,0,0.0,0.0
42447,10,4,0,0.4,0.0
42532,10,8,1,0.8,0.1
42547,2,2,0,1.0,0.0
42613,2,0,0,0.0,0.0
42673,3,0,0,0.0,0.0
42686,4,0,2,0.0,0.5
42691,6,2,0,0.33,0.0
42764,2,0,0,0.0,0.0
42787,8,5,0,0.62,0.0
42829,2,0,0,0.0,0.0
42895,3,1,2,0.33,0.67
42905,10,0,0,0.0,0.0
42907,5,3,1,0.6,0.2
42964,1,0,0,0.0,0.0
42972,4,1,0,0.25,0.0
42999,1,0,0,0.0,0.0
43026,1,0,0,0.0,0.0
43064,2,0,0,0.0,0.0
43122,2,0,0,0.0,0.0
43156,1,0,1,0.0,1.0
43313,1,0,0,0.0,0.0
43317,10,2,2,0.2,0.2
43322,6,2,0,0.33,0.0
43432,1,1,0,1.0,0.0
43491,2,0,0,0.0,0.0
43498,8,5,0,0.62,0.0
43524,4,0,0,0.0,0.0
43780,1,0,0,0.0,0.0
43855,2,0,0,0.0,0.0
43867,9,1,0,0.11,0.0
43955,1,0,0,0.0,0.0
43984,4,1,1,0.25,0.25
43996,4,0,0,0.0,0.0
44053,5,3,0,0.6,0.0
44142,6,3,0,0.5,0.0
44307,1,0,0,0.0,0.0
44347,14,2,4,0.14,0.29
44370,3,3,0,1.0,0.0
44517,3,0,0,0.0,0.0
44547,5,1,0,0.2,0.0
44618,3,0,0,0.0,0.0
44691,2,1,0,0.5,0.0
44716,5,1,0,0.2,0.0
44740,3,0,0,0.0,0.0
44839,2,0,1,0.0,0.5
44847,5,4,0,0.8,0.0
44861,5,1,2,0.2,0.4
44942,1,0,1,0.0,1.0
45016,6,0,5,0.0,0.83
45104,3,0,0,0.0,0.0
45172,5,2,0,0.4,0.0
45194,7,3,1,0.43,0.14
45199,11,0,0,0.0,0.0
45226,7,1,2,0.14,0.29
45319,14,2,7,0.14,0.5
45320,6,3,2,0.5,0.33
45448,2,0,0,0.0,0.0
45527,6,3,0,0.5,0.0
45602,4,1,0,0.25,0.0
45659,4,1,0,0.25,0.0
45669,12,7,0,0.58,0.0
45692,5,1,0,0.2,0.0
45709,3,0,1,0.0,0.33
45741,1,0,0,0.0,0.0
45775,1,0,0,0.0,0.0
45854,5,0,1,0.0,0.2
45947,2,4,0,2.0,0.0
46004,5,2,0,0.4,0.0
46076,6,1,3,0.17,0.5
46099,5,1,0,0.2,0.0
46107,2,0,0,0.0,0.0
46176,9,0,0,0.0,0.0
46199,7,3,0,0.43,0.0
46249,3,1,0,0.33,0.0
46251,1,0,0,0.0,0.0
46268,9,3,0,0.33,0.0
46337,9,0,2,0.0,0.22
46339,1,0,0,0.0,0.0
46442,5,0,3,0.0,0.6
46493,2,0,0,0.0,0.0
46579,5,2,0,0.4,0.0
46865,2,0,0,0.0,0.0
46871,1,0,0,0.0,0.0
46929,1,0,0,0.0,0.0
46943,4,1,3,0.25,0.75
46997,2,0,0,0.0,0.0
47027,6,3,0,0.5,0.0
47035,11,6,0,0.55,0.0
47145,3,2,1,0.67,0.33
47328,4,0,0,0.0,0.0
47404,5,0,0,0.0,0.0
47457,1,2,0,2.0,0.0
47475,3,2,0,0.67,0.0
47517,1,0,0,0.0,0.0
47520,3,0,0,0.0,0.0
47528,2,0,1,0.0,0.5
47602,1,0,0,0.0,0.0
47767,6,0,0,0.0,0.0
47825,9,1,1,0.11,0.11
47836,2,0,0,0.0,0.0
47848,2,1,0,0.5,0.0
47905,1,0,0,0.0,0.0
47915,1,0,0,0.0,0.0
47964,4,0,0,0.0,0.0
47980,1,0,0,0.0,0.0
48063,2,0,0,0.0,0.0
48064,1,0,1,0.0,1.0
48079,6,1,0,0.17,0.0
48097,6,1,0,0.17,0.0
48104,5,1,0,0.2,0.0
48154,3,0,0,0.0,0.0
48172,1,0,0,0.0,0.0
48333,6,0,1,0.0,0.17
48450,2,0,0,0.0,0.0
48464,2,0,0,0.0,0.0
48466,2,0,0,0.0,0.0
48505,1,1,0,1.0,0.0
48561,3,2,0,0.67,0.0
48615,2,0,1,0.0,0.5
48645,11,6,0,0.55,0.0
48664,3,1,1,0.33,0.33
48717,2,1,0,0.5,0.0
48747,19,5,1,0.26,0.05
48806,2,1,1,0.5,0.5
48884,4,1,0,0.25,0.0
48907,4,0,0,0.0,0.0
48924,7,1,3,0.14,0.43
48927,10,2,2,0.2,0.2
49009,4,0,0,0.0,0.0
49030,1,0,0,0.0,0.0
49178,2,0,0,0.0,0.0
49184,1,1,0,1.0,0.0
49213,8,0,0,0.0,0.0
49215,1,0,0,0.0,0.0
49239,4,0,4,0.0,1.0
49241,1,0,1,0.0,1.0
49338,3,0,0,0.0,0.0
49398,7,6,1,0.86,0.14
49511,2,0,0,0.0,0.0
49578,2,0,0,0.0,0.0
49587,10,2,1,0.2,0.1
49673,1,0,0,0.0,0.0
49676,4,1,0,0.25,0.0
49702,5,0,0,0.0,0.0
49727,1,0,0,0.0,0.0
49758,1,0,1,0.0,1.0
49791,8,0,0,0.0,0.0
49854,2,1,0,0.5,0.0
49970,1,1,0,1.0,0.0
50044,2,0,0,0.0,0.0
50049,6,0,4,0.0,0.67
50132,4,1,0,0.25,0.0
50163,4,1,0,0.25,0.0
50335,3,0,1,0.0,0.33
50396,1,0,0,0.0,0.0
50401,2,1,0,0.5,0.0
50477,3,1,0,0.33,0.0
50500,10,6,0,0.6,0.0
50638,3,1,0,0.33,0.0
50682,3,1,0,0.33,0.0
50694,7,0,1,0.0,0.14
50758,2,0,0,0.0,0.0
50792,2,0,0,0.0,0.0
50867,3,0,0,0.0,0.0
51031,4,2,0,0.5,0.0
51055,1,0,0,0.0,0.0
51099,2,1,0,0.5,0.0
51113,8,1,1,0.12,0.12
51195,4,0,0,0.0,0.0
51220,6,4,0,0.67,0.0
51262,1,0,0,0.0,0.0
51300,3,0,0,0.0,0.0
51328,7,1,1,0.14,0.14
51417,1,0,0,0.0,0.0
51418,2,1,0,0.5,0.0
51458,8,0,1,0.0,0.12
51479,2,0,0,0.0,0.0
51498,1,0,1,0.0,1.0
51517,5,0,1,0.0,0.2
51523,6,3,1,0.5,0.17
51529,9,0,3,0.0,0.33
51534,1,0,1,0.0,1.0
51552,8,2,1,0.25,0.12
51605,3,1,0,0.33,0.0
51653,6,3,0,0.5,0.0
51752,8,4,0,0.5,0.0
51764,6,0,1,0.0,0.17
51832,8,1,1,0.12,0.12
51833,4,2,0,0.5,0.0
51870,4,1,1,0.25,0.25
51878,10,4,0,0.4,0.0
51894,4,3,0,0.75,0.0
51935,1,0,0,0.0,0.0
51976,3,1,0,0.33,0.0
51979,1,0,0,0.0,0.0
52058,3,0,0,0.0,0.0
52135,1,0,0,0.0,0.0
52153,1,0,0,0.0,0.0
52206,3,0,4,0.0,1.33
52276,7,3,0,0.43,0.0
52293,3,1,0,0.33,0.0
52309,2,1,0,0.5,0.0
52472,4,1,0,0.25,0.0
52486,6,1,1,0.17,0.17
52532,8,0,3,0.0,0.38
52554,2,0,0,0.0,0.0
52631,4,0,0,0.0,0.0
52651,1,0,0,0.0,0.0
52697,2,2,0,1.0,0.0
52760,13,3,0,0.23,0.0
52773,11,1,0,0.09,0.0
52796,4,0,0,0.0,0.0
52809,4,0,0,0.0,0.0
52855,5,0,1,0.0,0.2
52864,6,2,4,0.33,0.67
52934,11,4,4,0.36,0.36
52966,2,0,0,0.0,0.0
53066,5,0,0,0.0,0.0
53181,9,4,0,0.44,0.0
53185,1,1,0,1.0,0.0
53244,4,2,1,0.5,0.25
53271,5,1,0,0.2,0.0
53371,4,0,1,0.0,0.25
53375,3,1,0,0.33,0.0
53391,2,0,0,0.0,0.0
53431,1,0,0,0.0,0.0
53480,4,3,2,0.75,0.5
53492,4,2,0,0.5,0.0
53496,8,5,0,0.62,0.0
53549,1,0,0,0.0,0.0
53569,4,1,0,0.25,0.0
53580,2,0,1,0.0,0.5
53736,7,1,2,0.14,0.29
53852,1,0,0,0.0,0.0
53917,5,2,1,0.4,0.2
53920,4,1,0,0.25,0.0
54129,5,0,2,0.0,0.4
54171,2,0,0,0.0,0.0
54176,7,2,3,0.29,0.43
54369,16,3,8,0.19,0.5
54393,3,2,1,0.67,0.33
54489,6,3,0,0.5,0.0
54556,1,0,0,0.0,0.0
54667,2,0,2,0.0,1.0
54697,1,0,0,0.0,0.0
54721,2,2,0,1.0,0.0
54752,4,0,0,0.0,0.0
54755,6,1,0,0.17,0.0
54806,4,0,0,0.0,0.0
55069,2,2,0,1.0,0.0
55103,12,4,4,0.33,0.33
55334,11,9,0,0.82,0.0
55388,6,1,2,0.17,0.33
55471,3,0,0,0.0,0.0
55762,4,1,0,0.25,0.0
55785,4,4,0,1.0,0.0
55862,2,1,0,0.5,0.0
55875,9,2,1,0.22,0.11
56008,1,0,0,0.0,0.0
56034,3,1,2,0.33,0.67
56130,4,1,0,0.25,0.0
56147,1,0,0,0.0,0.0
56169,4,0,0,0.0,0.0
56213,3,0,0,0.0,0.0
56215,3,0,1,0.0,0.33
56262,1,0,0,0.0,0.0
56274,8,2,4,0.25,0.5
56336,7,3,0,0.43,0.0
56390,3,0,1,0.0,0.33
56423,4,3,0,0.75,0.0
56425,9,5,0,0.56,0.0
56440,8,1,2,0.12,0.25
56455,3,1,0,0.33,0.0
56557,12,7,1,0.58,0.08
56569,5,2,0,0.4,0.0
56824,1,1,0,1.0,0.0
56836,1,0,0,0.0,0.0
56926,2,0,0,0.0,0.0
56995,1,0,0,0.0,0.0
57113,1,0,0,0.0,0.0
57134,8,1,0,0.12,0.0
57148,1,0,0,0.0,0.0
57207,3,0,2,0.0,0.67
57301,7,3,0,0.43,0.0
57321,11,0,0,0.0,0.0
57390,3,0,0,0.0,0.0
57482,1,1,0,1.0,0.0
57492,6,2,0,0.33,0.0
57536,5,5,0,1.0,0.0
57594,2,1,0,0.5,0.0
57677,1,0,0,0.0,0.0
57711,5,2,0,0.4,0.0
57776,5,4,0,0.8,0.0
57858,5,0,3,0.0,0.6
57888,12,0,0,0.0,0.0
57916,4,0,0,0.0,0.0
57924,3,1,0,0.33,0.0
58032,7,4,0,0.57,0.0
58105,1,0,0,0.0,0.0
58139,6,2,1,0.33,0.17
58198,4,0,2,0.0,0.5
58220,9,0,5,0.0,0.56
58252,9,2,2,0.22,0.22
58253,2,0,0,0.0,0.0
58422,7,3,0,0.43,0.0
58423,2,1,0,0.5,0.0
58455,17,3,3,0.18,0.18
58471,2,0,0,0.0,0.0
58563,1,0,0,0.0,0.0
58640,3,1,0,0.33,0.0
58690,11,9,0,0.82,0.0
58711,4,0,2,0.0,0.5
58715,10,0,3,0.0,0.3
58720,6,1,0,0.17,0.0
58773,5,1,0,0.2,0.0
58826,2,0,2,0.0,1.0
58829,5,0,0,0.0,0.0
58969,1,0,0,0.0,0.0
59006,11,2,0,0.18,0.0
59015,3,0,3,0.0,1.0
59083,3,0,1,0.0,0.33
59110,6,4,0,0.67,0.0
59126,2,0,0,0.0,0.0
59142,3,0,0,0.0,0.0
59323,3,0,1,0.0,0.33
59390,8,4,0,0.5,0.0
59479,11,6,0,0.55,0.0
59499,2,0,0,0.0,0.0
59541,3,0,1,0.0,0.33
59552,4,1,0,0.25,0.0
59583,13,4,1,0.31,0.08
59660,10,5,2,0.5,0.2
59694,4,1,2,0.25,0.5
59735,3,0,0,0.0,0.0
59808,2,1,0,0.5,0.0
59832,3,2,0,0.67,0.0
59894,11,0,0,0.0,0.0
59924,2,0,0,0.0,0.0
59928,4,0,0,0.0,0.0
59962,2,0,0,0.0,0.0
60005,1,0,0,0.0,0.0
60057,8,1,0,0.12,0.0
60103,4,0,0,0.0,0.0
60159,2,3,0,1.5,0.0
60203,2,1,0,0.5,0.0
60235,7,3,0,0.43,0.0
60253,11,0,0,0.0,0.0
60423,4,0,1,0.0,0.25
60425,5,3,0,0.6,0.0
60467,1,1,0,1.0,0.0
60494,3,0,2,0.0,0.67
60709,3,1,2,0.33,0.67
60716,3,1,1,0.33,0.33
60727,1,2,0,2.0,0.0
60801,2,1,0,0.5,0.0
60814,1,0,0,0.0,0.0
60846,5,1,1,0.2,0.2
60885,15,7,0,0.47,0.0
61023,8,5,0,0.62,0.0
61189,15,3,0,0.2,0.0
61252,2,0,0,0.0,0.0
61266,15,6,0,0.4,0.0
61370,3,2,1,0.67,0.33
61439,3,2,0,0.67,0.0
61447,2,0,1,0.0,0.5
61506,1,0,0,0.0,0.0
61514,2,0,1,0.0,0.5
61532,3,0,1,0.0,0.33
61723,9,0,7,0.0,0.78
61729,1,1,0,1.0,0.0
61736,9,0,0,0.0,0.0
61742,3,0,0,0.0,0.0
61874,2,1,0,0.5,0.0
61925,3,2,0,0.67,0.0
61936,9,1,0,0.11,0.0
62015,23,4,15,0.17,0.65
62052,7,3,0,0.43,0.0
62053,3,0,0,0.0,0.0
62155,3,0,0,0.0,0.0
62245,6,0,3,0.0,0.5
62246,10,4,0,0.4,0.0
62296,5,3,0,0.6,0.0
62310,5,0,2,0.0,0.4
62348,1,0,0,0.0,0.0
62403,3,2,2,0.67,0.67
62405,2,0,0,0.0,0.0
62424,5,0,0,0.0,0.0
62666,3,0,0,0.0,0.0
62703,5,1,0,0.2,0.0
62783,10,3,7,0.3,0.7
62844,10,7,0,0.7,0.0
62886,10,1,6,0.1,0.6
62903,2,0,0,0.0,0.0
62909,1,0,0,0.0,0.0
62921,3,0,0,0.0,0.0
62947,3,4,0,1.33,0.0
62960,7,3,0,0.43,0.0
62991,2,0,0,0.0,0.0
63045,1,0,0,0.0,0.0
63111,11,6,0,0.55,0.0
63263,4,0,0,0.0,0.0
63282,25,6,0,0.24,0.0
63285,1,0,0,0.0,0.0
63402,3,0,1,0.0,0.33
63409,6,1,0,0.17,0.0
63434,4,0,0,0.0,0.0
63577,4,0,1,0.0,0.25
63604,3,0,1,0.0,0.33
63621,5,1,0,0.2,0.0
63635,8,1,1,0.12,0.12
63648,2,1,0,0.5,0.0
63686,2,0,0,0.0,0.0
63941,3,0,3,0.0,1.0
64016,4,0,1,0.0,0.25
64037,4,0,2,0.0,0.5
64042,5,1,0,0.2,0.0
64059,2,1,0,0.5,0.0
64091,4,0,0,0.0,0.0
64299,7,1,4,0.14,0.57
64304,5,1,2,0.2,0.4
64336,3,0,0,0.0,0.0
64354,9,4,0,0.44,0.0
64372,1,0,1,0.0,1.0
64446,4,1,0,0.25,0.0
64639,7,6,0,0.86,0.0
64686,5,2,0,0.4,0.0
64710,1,0,0,0.0,0.0
64725,4,0,1,0.0,0.25
64857,9,2,0,0.22,0.0
64862,7,3,1,0.43,0.14
64878,2,1,0,0.5,0.0
64951,4,0,2,0.0,0.5
64995,3,0,0,0.0,0.0
65043,16,1,14,0.06,0.88
65058,3,0,0,0.0,0.0
65089,5,1,1,0.2,0.2
65121,8,2,0,0.25,0.0
65187,1,0,0,0.0,0.0
65317,2,0,0,0.0,0.0
65477,3,0,0,0.0,0.0
65659,22,2,1,0.09,0.05
65671,2,0,0,0.0,0.0
65675,3,2,2,0.67,0.67
65690,6,1,1,0.17,0.17
65780,6,3,4,0.5,0.67
65898,2,1,0,0.5,0.0
65914,3,1,0,0.33,0.0
65936,4,2,0,0.5,0.0
65991,1,1,0,1.0,0.0
66011,6,1,0,0.17,0.0
66054,4,2,0,0.5,0.0
66056,6,0,4,0.0,0.67
66069,3,1,0,0.33,0.0
66111,6,2,0,0.33,0.0
66126,10,1,2,0.1,0.2
66166,4,1,0,0.25,0.0
66223,12,6,0,0.5,0.0
66299,1,0,0,0.0,0.0
66391,15,0,0,0.0,0.0
66428,4,0,3,0.0,0.75
66597,17,0,14,0.0,0.82
66618,2,1,0,0.5,0.0
66633,1,0,0,0.0,0.0
66672,1,0,0,0.0,0.0
66814,6,0,0,0.0,0.0
66944,3,0,0,0.0,0.0
66968,4,0,0,0.0,0.0
67020,3,0,0,0.0,0.0
67059,5,0,0,0.0,0.0
67061,5,4,0,0.8,0.0
67087,5,1,0,0.2,0.0
67104,7,0,0,0.0,0.0
67108,14,4,0,0.29,0.0
67133,2,0,0,0.0,0.0
67154,4,2,0,0.5,0.0
67187,4,1,0,0.25,0.0
67204,6,1,0,0.17,0.0
67251,2,1,0,0.5,0.0
67266,3,1,3,0.33,1.0
67311,6,1,0,0.17,0.0
67375,4,1,0,0.25,0.0
67411,5,2,2,0.4,0.4
67433,6,1,1,0.17,0.17
67456,3,1,1,0.33,0.33
67459,7,4,0,0.57,0.0
67499,7,1,6,0.14,0.86
67500,6,2,0,0.33,0.0
67606,4,0,0,0.0,0.0
67617,9,0,0,0.0,0.0
67626,1,0,0,0.0,0.0
67638,6,1,2,0.17,0.33
67650,2,0,0,0.0,0.0
67790,14,3,1,0.21,0.07
67791,6,5,0,0.83,0.0
67800,3,0,0,0.0,0.0
67816,6,3,0,0.5,0.0
67857,3,0,1,0.0,0.33
67907,3,0,0,0.0,0.0
67963,6,3,0,0.5,0.0
67967,1,0,0,0.0,0.0
68145,1,0,0,0.0,0.0
68204,1,0,0,0.0,0.0
68246,4,1,0,0.25,0.0
68257,8,4,0,0.5,0.0
68268,1,1,0,1.0,0.0
68353,3,0,0,0.0,0.0
68424,1,0,0,0.0,0.0
68474,1,0,0,0.0,0.0
68494,2,0,0,0.0,0.0
68502,2,0,0,0.0,0.0
68578,7,3,1,0.43,0.14
68626,1,0,0,0.0,0.0
68687,4,0,1,0.0,0.25
68701,2,0,0,0.0,0.0
68716,2,0,0,0.0,0.0
68760,6,0,0,0.0,0.0
68921,3,0,1,0.0,0.33
69064,2,1,0,0.5,0.0
69087,2,1,0,0.5,0.0
69141,8,0,0,0.0,0.0
69157,5,1,0,0.2,0.0
69165,8,0,1,0.0,0.12
69210,3,0,0,0.0,0.0
69211,13,2,10,0.15,0.77
69471,2,0,1,0.0,0.5
69510,2,1,0,0.5,0.0
69548,5,1,1,0.2,0.2
69598,6,0,0,0.0,0.0
69640,5,1,0,0.2,0.0
69688,2,2,0,1.0,0.0
69754,5,2,0,0.4,0.0
69760,5,3,1,0.6,0.2
69812,1,0,0,0.0,0.0
69817,4,2,0,0.5,0.0
69962,3,1,0,0.33,0.0
70150,6,1,0,0.17,0.0
70184,5,3,0,0.6,0.0
70249,6,3,1,0.5,0.17
70308,2,0,0,0.0,0.0
70312,13,3,1,0.23,0.08
70326,3,1,0,0.33,0.0
70339,1,0,0,0.0,0.0
70346,2,0,0,0.0,0.0
70394,5,0,0,0.0,0.0
70555,2,0,0,0.0,0.0
70561,2,0,1,0.0,0.5
70588,3,2,0,0.67,0.0
70784,11,11,0,1.0,0.0
70884,3,1,0,0.33,0.0
70904,3,2,0,0.67,0.0
71034,5,0,0,0.0,0.0
71043,5,0,3,0.0,0.6
71111,5,4,0,0.8,0.0
71114,9,0,0,0.0,0.0
71121,2,2,0,1.0,0.0
71171,2,1,0,0.5,0.0
71188,1,0,1,0.0,1.0
71193,1,1,0,1.0,0.0
71198,13,1,6,0.08,0.46
71230,1,1,0,1.0,0.0
71252,6,2,0,0.33,0.0
71349,6,4,2,0.67,0.33
71468,10,0,0,0.0,0.0
71470,3,0,0,0.0,0.0
71518,4,2,0,0.5,0.0
71592,1,0,0,0.0,0.0
71698,5,1,0,0.2,0.0
71712,1,0,0,0.0,0.0
71745,1,0,0,0.0,0.0
71747,8,3,0,0.38,0.0
71799,10,1,0,0.1,0.0
71836,2,0,0,0.0,0.0
71898,1,0,0,0.0,0.0
71919,3,0,1,0.0,0.33
71943,2,0,0,0.0,0.0
71946,3,1,0,0.33,0.0
71956,10,1,0,0.1,0.0
72003,2,0,1,0.0,0.5
72060,1,0,0,0.0,0.0
72099,1,0,0,0.0,0.0
72107,5,3,0,0.6,0.0
72121,3,1,0,0.33,0.0
72127,7,3,0,0.43,0.0
72344,3,0,1,0.0,0.33
72348,7,0,0,0.0,0.0
72364,2,0,1,0.0,0.5
72441,6,4,0,0.67,0.0
72459,2,0,0,0.0,0.0
72474,10,0,1,0.0,0.1
72531,6,3,1,0.5,0.17
72533,5,2,0,0.4,0.0
72620,3,0,0,0.0,0.0
72662,2,0,0,0.0,0.0
72676,1,1,0,1.0,0.0
72770,7,5,0,0.71,0.0
72799,2,0,1,0.0,0.5
72847,4,0,0,0.0,0.0
72950,2,0,0,0.0,0.0
73003,2,0,1,0.0,0.5
73021,1,0,0,0.0,0.0
73065,1,0,0,0.0,0.0
73088,10,6,1,0.6,0.1
73097,8,4,0,0.5,0.0
73116,17,0,8,0.0,0.47
73118,1,0,0,0.0,0.0
73179,7,0,1,0.0,0.14
73276,1,1,0,1.0,0.0
73305,1,0,0,0.0,0.0
73307,4,1,1,0.25,0.25
73317,9,3,0,0.33,0.0
73324,1,1,0,1.0,0.0
73330,4,0,0,0.0,0.0
73363,4,1,0,0.25,0.0
73531,11,3,0,0.27,0.0
73533,3,0,3,0.0,1.0
73534,10,1,0,0.1,0.0
73573,2,0,0,0.0,0.0
73831,4,1,0,0.25,0.0
73925,16,6,0,0.38,0.0
73929,5,3,1,0.6,0.2
74023,11,3,0,0.27,0.0
74032,3,2,0,0.67,0.0
74120,2,0,2,0.0,1.0
74172,3,0,1,0.0,0.33
74177,1,1,0,1.0,0.0
74294,9,2,1,0.22,0.11
74394,6,1,0,0.17,0.0
74470,7,1,0,0.14,0.0
74503,2,0,1,0.0,0.5
74522,1,0,0,0.0,0.0
74555,9,0,0,0.0,0.0
74587,3,0,0,0.0,0.0
74597,1,1,0,1.0,0.0
74641,5,0,0,0.0,0.0
74658,5,0,0,0.0,0.0
74745,7,0,0,0.0,0.0
74815,7,0,1,0.0,0.14
74831,9,4,2,0.44,0.22
74869,1,0,0,0.0,0.0
74877,1,0,0,0.0,0.0
74921,3,2,0,0.67,0.0
74957,4,1,0,0.25,0.0
75143,13,2,2,0.15,0.15
75170,3,1,0,0.33,0.0
75183,8,2,4,0.25,0.5
75309,5,3,0,0.6,0.0
75312,2,0,0,0.0,0.0
75338,2,1,0,0.5,0.0
75368,12,2,1,0.17,0.08
75457,3,1,2,0.33,0.67
75484,2,1,0,0.5,0.0
75495,1,0,1,0.0,1.0
75548,6,0,2,0.0,0.33
75610,3,0,0,0.0,0.0
75757,1,0,0,0.0,0.0
75825,6,2,1,0.33,0.17
75876,1,0,0,0.0,0.0
75932,6,0,1,0.0,0.17
76034,3,0,0,0.0,0.0
76052,5,0,0,0.0,0.0
76131,2,1,0,0.5,0.0
76212,1,0,0,0.0,0.0
76261,1,0,0,0.0,0.0
76304,2,1,0,0.5,0.0
76317,6,1,0,0.17,0.0
76325,1,0,0,0.0,0.0
76360,6,2,0,0.33,0.0
76370,2,1,0,0.5,0.0
76390,4,1,0,0.25,0.0
76419,3,1,0,0.33,0.0
76422,6,0,0,0.0,0.0
76431,7,0,0,0.0,0.0
76546,2,0,0,0.0,0.0
76596,1,0,0,0.0,0.0
76613,3,0,0,0.0,0.0
76647,6,0,0,0.0,0.0
76657,3,0,1,0.0,0.33
76749,3,3,0,1.0,0.0
76820,2,0,0,0.0,0.0
76896,5,2,2,0.4,0.4
76973,1,0,0,0.0,0.0
77019,12,3,2,0.25,0.17
77038,4,0,0,0.0,0.0
77136,6,1,0,0.17,0.0
77325,4,1,0,0.25,0.0
77351,5,1,0,0.2,0.0
77399,4,1,0,0.25,0.0
77435,3,1,0,0.33,0.0
77502,2,0,0,0.0,0.0
77511,11,2,0,0.18,0.0
77554,1,0,0,0.0,0.0
77562,5,1,1,0.2,0.2
77682,6,1,1,0.17,0.17
77694,1,0,1,0.0,1.0
77700,3,0,0,0.0,0.0
77861,4,2,0,0.5,0.0
77880,1,0,0,0.0,0.0
77889,4,2,0,0.5,0.0
77911,1,0,1,0.0,1.0
78004,1,0,0,0.0,0.0
78018,8,1,3,0.12,0.38
78023,2,0,1,0.0,0.5
78054,2,0,1,0.0,0.5
78076,4,2,0,0.5,0.0
78079,1,0,0,0.0,0.0
78091,5,0,2,0.0,0.4
78103,2,0,0,0.0,0.0
78135,5,0,1,0.0,0.2
78163,11,2,2,0.18,0.18
78219,3,2,0,0.67,0.0
78305,5,4,0,0.8,0.0
78323,1,1,0,1.0,0.0
78326,1,0,0,0.0,0.0
78343,7,0,1,0.0,0.14
78359,2,2,0,1.0,0.0
78409,2,0,0,0.0,0.0
78416,6,0,6,0.0,1.0
78443,15,7,0,0.47,0.0
78452,10,1,0,0.1,0.0
78516,8,0,0,0.0,0.0
78529,9,3,0,0.33,0.0
78531,3,2,0,0.67,0.0
78535,5,0,0,0.0,0.0
78605,1,0,0,0.0,0.0
78658,4,1,0,0.25,0.0
78720,8,0,2,0.0,0.25
78721,3,0,0,0.0,0.0
78742,10,0,8,0.0,0.8
78747,2,0,0,0.0,0.0
78789,2,0,0,0.0,0.0
78830,7,4,0,0.57,0.0
78995,3,0,1,0.0,0.33
79076,6,1,0,0.17,0.0
79228,2,3,0,1.5,0.0
79241,1,0,0,0.0,0.0
79256,1,0,0,0.0,0.0
79367,3,2,0,0.67,0.0
79371,2,0,0,0.0,0.0
79485,3,0,0,0.0,0.0
79499,11,0,2,0.0,0.18
79517,1,0,0,0.0,0.0
79540,12,0,0,0.0,0.0
79657,1,0,0,0.0,0.0
79718,6,0,0,0.0,0.0
79917,13,1,2,0.08,0.15
79959,3,2,0,0.67,0.0
80007,2,1,0,0.5,0.0
80018,1,0,1,0.0,1.0
80030,6,2,0,0.33,0.0
80066,2,0,0,0.0,0.0
80266,4,1,0,0.25,0.0
80381,6,3,0,0.5,0.0
